ptan,cba,product_category_code,hcpcs_code,manufacturer,product_name
5434540001,21095,22,L1833,BREG INC,"POST-OP W/SHELLS, LONG"
380560004,21510,22,L1833,BREG INC,"POST-OP W/SHELLS, LONG"
380560003,21510,22,L1833,BREG INC,"POST-OP W/SHELLS, LONG"
380560003,21510,22,L1833,OTTO BOCK HEALTHCARE,POST-OP KNEE BRACE
380560004,21510,22,L1833,OTTO BOCK HEALTHCARE,POST-OP KNEE BRACE
6709220001,21505,22,L1833,OTTO BOCK HEALTHCARE,POST-OP KNEE BRACE
380560004,21435,22,L1833,OTTO BOCK HEALTHCARE,POST-OP KNEE BRACE
380560003,21435,22,L1833,OTTO BOCK HEALTHCARE,POST-OP KNEE BRACE
6709220001,21505,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960020,21265,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960004,21285,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960001,21285,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960021,21265,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960014,21265,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960004,21265,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960001,21265,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960020,21285,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960014,21300,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960004,21300,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
1197960001,21300,21,L0650,TOWNSEND DESIGN,BOA ZINFANDEL
5467630007,21450,22,L1833,DJO GLOBAL INC,11-9116-9 DJO TROM COOL
5467630007,21140,22,L1833,DJO GLOBAL INC,11-9116-9 DJO TROM COOL
5467630007,21315,22,L1833,DJO GLOBAL INC,11-9116-9 DJO TROM COOL
5467630006,21135,22,L1833,DJO GLOBAL INC,11-9116-9 DJO TROM COOL
662650001,21370,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21275,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21575,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21440,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21375,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21090,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21070,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21560,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21535,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21445,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21390,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21290,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21660,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21260,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21155,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21680,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21555,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21405,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21285,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21685,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21410,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21225,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21095,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21120,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21595,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21510,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21380,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21615,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21250,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
662650001,21220,22,L1833,BREG INC,AG010562 CROSSOVER FC TRITE CSTM
349280055,21220,21,L0621,SCOTT SPECIALTIES INC,UNIVERSAL 6IN SACRAL SUPPORT
349280055,21195,21,L0621,SCOTT SPECIALTIES INC,UNIVERSAL 6IN SACRAL SUPPORT
349280116,21185,21,L0621,SCOTT SPECIALTIES INC,UNIVERSAL 6IN SACRAL SUPPORT
349280116,21195,21,L0621,SCOTT SPECIALTIES INC,UNIVERSAL 6IN SACRAL SUPPORT
349280073,21305,21,L0621,SCOTT SPECIALTIES INC,UNIVERSAL 6IN SACRAL SUPPORT
380560004,21510,22,L1833,MEDI USA LP,GENUMEDI PRO ROM
380560003,21510,22,L1833,MEDI USA LP,GENUMEDI PRO ROM
380560004,21435,22,L1833,MEDI USA LP,GENUMEDI PRO ROM
380560003,21435,22,L1833,MEDI USA LP,GENUMEDI PRO ROM
5557230001,21300,22,L1833,OSSUR AMERICAS INC,FORM FIT POST OP KNEE FULL FOAM- FPOK403203
1129560001,21165,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
1129560001,21280,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21675,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21580,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21535,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21440,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21405,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21305,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21290,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21065,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21550,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21345,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21050,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21480,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21420,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21370,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21340,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21220,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21120,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
203020002,21615,21,L0650,ADVANCED ORTHOPAEDICS INC,TRANSFORMER - SMALL THRU X-LARGE
1121350001,21415,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
1121350001,21440,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
6105610001,21675,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
1288230001,21495,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
6261010001,21085,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
414330487,21205,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
414330481,21575,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
414330338,21115,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
414330114,21120,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6105610001,21430,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
5686190002,21275,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
5617100001,21605,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
1121350001,21180,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
530330005,21255,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6105610001,21650,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6105610001,21300,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6105610001,21285,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6105610001,21205,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
5686190002,21575,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6885730001,21085,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, XXXLARGE, STANDARD CALF"
6885730001,21180,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, XXXLARGE, STANDARD CALF"
349280046,21185,21,L0457,DJO GLOBAL INC,POSTURAL EXTENSION TLSO STANDARD
7173150001,21655,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
6105610001,21265,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
6105610001,21160,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
1288230001,21665,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
6105610001,21250,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
6105610001,21095,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
6105610001,21510,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
1288230001,21460,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
1121350001,21305,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
438370031,21510,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
7173150001,21470,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
4192830004,21125,21,L0457,TREND MEDICAL LLC,TREND CORREX TLSO
6885730001,21085,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, LARGE, SHORT CALF"
6885730001,21640,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, LARGE, SHORT CALF"
6616420001,21065,22,L1833,THUASNE / TOWNSEND DESIGN,GENU LIGAFLEX ROM (CLOSED) SIZE 4L
4781000002,21070,21,L0457,DJO GLOBAL INC,POSTURAL EXTENSION TLSO STANDARD
349280110,21310,21,L0457,DJO GLOBAL INC,POSTURAL EXTENSION TLSO STANDARD
427260001,21265,21,L0457,DJO GLOBAL INC,POSTURAL EXTENSION TLSO STANDARD
349280046,21305,21,L0457,DJO GLOBAL INC,POSTURAL EXTENSION TLSO STANDARD
339460356,21185,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6350470001,21370,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6105610001,21230,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
339460155,21335,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
326480001,21410,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
1288230001,21545,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6885730001,21180,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, LARGE, SHORT CALF"
7173150001,21655,21,L0457,BREG INC,ORTHOLUX TLSO
4781000002,21165,21,L0457,BREG INC,ORTHOLUX TLSO
498080003,21225,21,L0457,BREG INC,ORTHOLUX TLSO
498080003,21235,21,L0457,BREG INC,ORTHOLUX TLSO
498080003,21405,21,L0457,BREG INC,ORTHOLUX TLSO
498080003,21515,21,L0457,BREG INC,ORTHOLUX TLSO
498080003,21420,21,L0457,BREG INC,ORTHOLUX TLSO
530330005,21495,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
414330483,21100,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
414330414,21240,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
414330333,21640,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6261010001,21440,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6105610001,21360,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
1288230001,21385,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
1288230001,21075,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
6616420001,21065,21,L0650,TOWNSEND DESIGN,LOMBAMAX 637/650
392420014,21380,21,L0650,QUINN MEDICAL,SLEEQ AIR APL
349280058,21310,21,L0457,DJO GLOBAL INC,POSTURAL EXTENSION TLSO STANDARD
6108370006,21420,21,L0457,DJO GLOBAL INC,POSTURAL EXTENSION TLSO STANDARD
498080003,21245,21,L0457,BREG INC,ORTHOLUX TLSO
498080003,21205,21,L0457,BREG INC,ORTHOLUX TLSO
498080003,21695,21,L0457,BREG INC,ORTHOLUX TLSO
7173150001,21470,21,L0457,BREG INC,ORTHOLUX TLSO
498080003,21350,21,L0457,BREG INC,ORTHOLUX TLSO
4781000002,21165,21,L0457,DJO GLOBAL INC,DONJOY ALIGNMED SPINAL Q S
6861120001,21650,21,L0457,DJO GLOBAL INC,DONJOY ALIGNMED SPINAL Q S
4781000002,21070,21,L0457,DJO GLOBAL INC,DONJOY ALIGNMED SPINAL Q S
6861120001,21505,21,L0457,DJO GLOBAL INC,DONJOY ALIGNMED SPINAL Q S
6861120001,21130,21,L0457,DJO GLOBAL INC,DONJOY ALIGNMED SPINAL Q S
7721660001,21200,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21090,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21680,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21345,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21275,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21250,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21245,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21195,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21095,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21075,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21055,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7721660001,21050,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
7752030001,21185,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21200,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21365,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
340220155,21505,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
339460269,21165,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
5686190001,21410,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
5686190001,21325,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
1208310002,21210,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, XSMALL, STANDARD CALF"
1208310002,21210,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, LARGE, SHORT CALF"
4334440001,21085,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
6027400001,21620,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
6028970002,21610,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21640,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21545,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21485,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
1065300001,21325,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
4975420001,21595,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
4975420001,21275,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5677440001,21095,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5735140001,21350,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5720890001,21695,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21300,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
134960001,21545,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
380560002,21435,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
1053910002,21345,22,L1833,FREEMAN MANUFACTURING COMPANY,AIRPRENE ACTION KNEE ORTHOSIS
380560002,21435,22,L1833,FREEMAN MANUFACTURING COMPANY,AIRPRENE ACTION KNEE ORTHOSIS
414330509,21685,21,L0650,QUINN MEDICAL,SLEEQ AIR APL
392420016,21200,21,L0650,QUINN MEDICAL,SLEEQ AIR APL
6027400001,21655,21,L0650,OPTEC USA INC,VENUM HYBRID X LSO
4975420001,21120,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5677440001,21380,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5720890001,21285,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21265,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21210,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
392420008,21200,21,L0650,QUINN MEDICAL,SLEEQ AIR APL
380560002,21510,22,L1833,FREEMAN MANUFACTURING COMPANY,AIRPRENE ACTION KNEE ORTHOSIS
1053910002,21640,22,L1833,FREEMAN MANUFACTURING COMPANY,AIRPRENE ACTION KNEE ORTHOSIS
6027400001,21415,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21540,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21365,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21360,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21475,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21405,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21440,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
380560002,21435,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21620,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21655,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21180,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
6027400001,21185,22,L1833,OTTO BOCK HEALTHCARE,KNEXUS ROM HINGED KNEE BRACE
140220001,21280,21,L0650,COMFORTLAND MEDICAL INC,DISCOVERY 10
946210001,21265,21,L0650,COMFORTLAND MEDICAL INC,DISCOVERY 10
7323620001,21325,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21335,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21075,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
4975420001,21310,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
1151210002,21390,21,L0650,ASPEN MEDICAL PRODUCTS INC,ASPEN 650 LSO
5686190001,21100,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
787760001,21080,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
414330419,21485,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
340220217,21650,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
5686190001,21545,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
5677440001,21095,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
339460051,21405,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
134960001,21545,21,L0621,ASPEN MEDICAL PRODUCTS INC,EVERGREEN SI
480950001,21080,21,L0650,FREEMAN MANUFACTURING COMPANY,SPINA II LSO (4-POST CHAIRBACK) W/RIGID ANTERIOR PANEL
4316600002,21220,21,L0650,FREEMAN MANUFACTURING COMPANY,SPINA II LSO (4-POST CHAIRBACK) W/RIGID ANTERIOR PANEL
4831260008,21595,21,L0650,FREEMAN MANUFACTURING COMPANY,SPINA II LSO (4-POST CHAIRBACK) W/RIGID ANTERIOR PANEL
480950001,21310,21,L0650,FREEMAN MANUFACTURING COMPANY,SPINA II LSO (4-POST CHAIRBACK) W/RIGID ANTERIOR PANEL
3979970001,21275,21,L0650,FREEMAN MANUFACTURING COMPANY,SPINA II LSO (4-POST CHAIRBACK) W/RIGID ANTERIOR PANEL
4896650001,21200,21,L0650,MOBILITY BRACES LLC,MOBILITY READY BACK 2XLARGE
4896650001,21380,21,L0650,MOBILITY BRACES LLC,MOBILITY READY BACK 2XLARGE
4896650001,21095,21,L0650,MOBILITY BRACES LLC,MOBILITY READY BACK 2XLARGE
5299240001,21675,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, MEDIUM, SHORT CALF"
1208310001,21210,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE CI, RIGHT, MEDIUM, SHORT CALF"
404880001,21640,21,L0650,CORFLEX INC,LACE ALIGN LUMBOSACRAL PLUS ORTHOSIS L/XL
404880001,21465,21,L0650,CORFLEX INC,LACE ALIGN LUMBOSACRAL PLUS ORTHOSIS L/XL
404880001,21255,21,L0650,CORFLEX INC,LACE ALIGN LUMBOSACRAL PLUS ORTHOSIS L/XL
4781000003,21070,21,L0650,CORFLEX INC,LACE ALIGN LUMBOSACRAL PLUS ORTHOSIS L/XL
5519490018,21300,21,L0650,CORFLEX INC,LACE ALIGN LUMBOSACRAL PLUS ORTHOSIS L/XL
404880001,21170,21,L0650,CORFLEX INC,LACE ALIGN LUMBOSACRAL PLUS ORTHOSIS L/XL
5519490012,21300,21,L0650,CORFLEX INC,LACE ALIGN LUMBOSACRAL PLUS ORTHOSIS L/XL
404880001,21460,21,L0650,CORFLEX INC,LACE ALIGN LUMBOSACRAL PLUS ORTHOSIS L/XL
6465130001,21085,22,L1833,OSSUR AMERICAS INC,REBOUND ROM KNEE BRACE
6449730001,21150,22,L1833,OSSUR AMERICAS INC,REBOUND ROM KNEE BRACE
4316600002,21180,21,L0650,FREEMAN MANUFACTURING COMPANY,SPINA II LSO (4-POST CHAIRBACK) W/RIGID ANTERIOR PANEL
4507600001,21610,21,L0650,FREEMAN MANUFACTURING COMPANY,SPINA II LSO (4-POST CHAIRBACK) W/RIGID ANTERIOR PANEL
1155160002,21545,21,L0650,FREEMAN MANUFACTURING COMPANY,SPINA II LSO (4-POST CHAIRBACK) W/RIGID ANTERIOR PANEL
5432900001,21135,22,L1833,ONGOING CARE SOLUTIONS INC,ORTHOPRO STABILIZER KNEE ORTHOSIS
128640001,21125,22,L1833,ONGOING CARE SOLUTIONS INC,ORTHOPRO STABILIZER KNEE ORTHOSIS
128640001,21110,22,L1833,ONGOING CARE SOLUTIONS INC,ORTHOPRO STABILIZER KNEE ORTHOSIS
128640001,21160,22,L1833,ONGOING CARE SOLUTIONS INC,ORTHOPRO STABILIZER KNEE ORTHOSIS
128640001,21610,22,L1833,ONGOING CARE SOLUTIONS INC,ORTHOPRO STABILIZER KNEE ORTHOSIS
5299240001,21675,22,L1833,BREG INC,POST-OP SHORT XL
128640001,21125,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
128640001,21605,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
513580001,21670,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
513580001,21105,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
513580001,21490,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
513580001,21400,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
128640001,21110,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
513580001,21480,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
513580001,21580,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
128640001,21610,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
128640001,21160,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
513580001,21550,21,L0650,COMFORTLAND INTERNATIONAL LLC,COMFORTLAND DELTA 59 LSO
3979970001,21410,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
4316600002,21195,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
480950001,21080,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
4507600001,21610,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
5134690006,21400,22,L1833,OVATION MEDICAL,COMPACT POST-OP KNEE BRACE STANDARD
305200004,21430,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
6021300001,21085,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
4316600002,21050,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
1174720006,21405,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
3979970001,21120,22,L1833,DJO LLC,COOL X ACT ROM POST OP - 11-2151-9
5819160001,21265,21,L0457,PROLINE BRACING LLC,AY-56 METFORCE TLSO
5303680001,21610,22,L1833,DEROYAL INDUSTRIES,WARRIOR II KNEE BRACE - 14022006
5303680001,21415,22,L1833,DEROYAL INDUSTRIES,WARRIOR II KNEE BRACE - 14022006
6337600029,21265,21,L0457,VQ ORTHOCARE,ASCENT TLSO UNIVERSAL
6212440002,21265,21,L0457,VQ ORTHOCARE,ASCENT TLSO UNIVERSAL
6212440001,21285,21,L0457,VQ ORTHOCARE,ASCENT TLSO UNIVERSAL
6212440003,21265,21,L0457,VQ ORTHOCARE,ASCENT TLSO UNIVERSAL
6212440001,21300,21,L0457,VQ ORTHOCARE,ASCENT TLSO UNIVERSAL
6212440001,21265,21,L0457,VQ ORTHOCARE,ASCENT TLSO UNIVERSAL
4781000003,21165,21,L0650,OSSUR AMERICAS INC,OAM RIGID LUMBAR
4781000003,21070,21,L0650,OSSUR AMERICAS INC,OAM RIGID LUMBAR
